Text,True_Label,Ensemble_Prediction
این روزها مرورگر ذهنم تمام لحظههای زندگیم رو به خاطرم میاره میدونم دلیلش چیه اما اون دلیل رو هیچ کاریش نمیشه کرد از لحظهای که مادر ۱۴ ساله پر انرژی و باهوش و پرانگیزه که دنیاش کلی با بقیه همسن و سالهاش فرق داشت رو به زور از مدرسه کشیدن بیرون و نشوندن سر سفر عقد۱,1,1
اتوبوسرانی می گوید در ایستگاه و اتوبوس پیچ و مهره و گارد و تابلو به سرقت میرود همه جا همینست همه چیز را می دزدند فقر و فروپاشی اخلاق پایه های کشور را می جود الناس علی دین ملوکهم,1,0
من تا الان نمیدونستم ولی جدی جدی مثل این که ترور جان اف کندی هم بخاطر گرایشاش به سمت نازیا بود و این که گفته بود طی سالهای آینده هیتلر از نفرتی که دورش رو احاطه کرده در میاد عجیبه واقعا عجیبه,0,0
۱ اینکه درمورد همرزم و دوست شجاعمان روزهای پیشتر ننوشتم را سعی میکنم خیلی خلاصه توصیح بدم امیدوارم شما دوستان همرزم بخوانید و نظرتان را برایم بنویسید اعتراض مجازی به دستگیری ایشان یا اعدام احتمالی هرچند در راستای جلب توجه افکارعمومی جهان لازمست,1,0
اون موقعی که علی اکبری امام جمعه شدن همه به به و چه چه راه انداختن الان همه یکدست دارن میگن این آدم فلانه و بهمانه حس میکنم با جماعتی طرفم که نه میشه تعریفشون رو باور کرد نه میشه به تقبیحشون اعتماد کرد,1,0
خونمون قانوناش عجیبه مثلا تا زمانی که کاری بیرون نداری نمیتونی بری بیرون واضح بخوام بگم واسه قدم زدن یا معاشرت با آدمایی که خونواده نمیشناسن و هزاران کار دیگه نمیشه رفت بیرون و خب باعث شده من با ۲۹ سال سن دروغ بگم بابتش تا بتونم برم تنها یه کافه بشینم یا دوستامو ببینم,1,0
کاش این قدرت اول منطقه یه فکری هم به حال مرغ میکرد یک ساله صفش تموم نمیشه,1,1
موشک باران مقر تروریست ها در اقلیم کردستان یک پیام آشکارا دارد فکر حمله به ایران را حتی از ذهنتان بیرون کنید,1,0
وقتی توییت میزنم و محو میشهیعنی چی خبخیلیامون میگیم ایگنور نکنینحس میکنم نمیدونین معنیش چیه که بازم این کارو میکنین ایگنور کردن یعنی یه چیزی ببینی یا بشنوی ولی ندیده و نشنیده بگیریش الان همه بلدنولی بازم ایگنور میکننخو چرااا,1,0
قبل از اشغال را ترور کردند و دوباره قبل از ترک اشغال سردار همپیمانش را ترور و به شهادت رساندند هیچ یک از اینها اتفاقی نیست,1,0
خانواده ي من اينجورين كه در هر ساعتي از شبانه روز كه از خواب بيدار شن احساس ميكنن اولين كاري كه بايد انجام بدن اينه كه در اتاق منو باز كنن منو از خواب بپرونن و بگن خوابي بخواب بخواب,1,1
رفتم یه شرکت برای پرزنت فامیلی مدیرعاملشون اینقدر سخت بود همش مراقب بودم سوتی ندم تخم کاااااشت,1,0
جوون بودیم حداکثر تا تاریکی هوا باید خونه میبودیم چرا الان از روشن شدن هوا نباید کار کنیم وی خواب را محتاج است,1,1
الان وقتشه که طالبان برادران سنی ساکن سیستان و بلوچستان را از زیر یوغ حکومت نجس شیعی آزاد کنند و مولوی عبدالحمید را بعنوان فرماندار این ایالت انتخاب کنند,1,0
شهید نظم و امنیت نیروی انتظامی سرگرد مهدی آزمون روز سه شنبه 16 شهریور ماه 1400 در درگیری با سارق مسلح به درجه رفیع شهادت نائل آمد,1,0
آقای حاج علی اکبری تشکر میکنم از شما به خاطر عزل حاج آقای لواسانی جز این از شما انتظاری نبود امامت جمعه جای افراد انقلابی نیست فقط باید یک مشت آدم تقویم خوان و متعارف باشند آدمهایی که محافظه کار و در یک کلام به درد نخور باشند,1,0
ولی این نامردیه ابی بطور رسمی باید برای کنسرت امشبش منو دعوت میکرد و ردیف اول بهم جا میداد اینهمه کنسرت برگذار کردم با اهنگاش حداقلش باید بگ بعد از مرگم تو اجرا کن رو صحنه,0,0
اینکه نه حال دارم احوالاتم رو توییت کنم نه استوری بذارم داره منو وارد مرحله جدیدی میکنه که فکر کنم دوسش دارم,0,0
یبارم یکی چشمو گرفت تقریبا 50 درصد ماجرا اوکی بود من ازش خوشم میومد اون نه,0,0
خودکشی مثل برگه سفید دادن در امتحانه آدم چرت و پرت بنویسه بهتره تا برگه سفید بده,0,1
رشد قیمت نفت به دنبال کاهش تولید آمریکا خسارات آیدا بیش از هر طوفان دیگری بود از آنجا که تولید در خلیج مکزیک ایالات متحده در پی خسارات ناشی از طوفان آیدا کاهش یافت قیمت نفت روز پنجشنبه پس از تجربه افت در اوایل جلسه معاملات برای دومین روز متوالی رشد کرد معاملات آتی نفت خ,0,0
میخوام زنگ بزنم بابام بیاد دنبالم برم پیش خانواده چندروز بمونم ولی روم نمیشه خسته ست بعد من بهش بگم بیا دنبالم منو ببر نه سارینا خانوم شما همینجا میمونی,0,1
محدودیت تردد شبانه وضع کردین دستتون درد نکنه فقط در جریان باشید با این کارتون بستری مناسب امن و خلوت واسه عشق و حال بچه مایه دارا فراهم کردین,0,0
در بیستمین سالگرد کشته شدن احمدشاه مسعود تصاویری منتشر شده که نشان میدهد بخشهایی از آرامگاه وی توسط طالبان تخریب شده است این گروه پیشتر ادعا کرده بود که خبر تخریب آرامگاه احمدشاه مسعود در پنجشیر صحت ندارد و آنان حفاظت از این مقبره را به عهده دارند,0,0
تو هامبورگ الان ساعت ۱۱ صدای آژیری تو کل شهر پخش شد با توجه به اینکه امروز نهم سپتامبر هست احتمالا این مانور ارتباطه با ۱۱ سپتامبر داشته باشه,0,0
فکر کن چند قرن دیگه ملت قراره دیوان اشعار و رباعیات سیجل و مثنوی خلسوی و دوبیتی های رو بخونن,0,0
