text,user1,user2,user3,user4,user5
"لعنت بهت #خامنه_ای
یه سایت باید فیلترشکن روشن کنم و یه سایتباید خاموش کنم 
#فیلترنت
#مرگ_بر_خامنه_ای
#قاتل_کلاس_ششمی",1,1,1,0,1
"نقل است برهفتادهزار منبر امیرالمومنین را لعن میکردند،اکنون بر منابر نمازجمعه فسادستیزی وشفافیت علوی را لعن میکنند وتنها بر یک منبر چنین نمیکرد که آنهم تعطیل شد
#نمازجمعه_ضدفساد",1,1,1,0,1
حق دارین به این ارزشی بخندین و دستش بندازین، اما من این داستان رو باور می‌کنم چون می‌دونم بین چپ‌های آمریکایی و شیعیان میشیگان، آدم‌هایی در همین حد احمق و بی‌شعور وجود دارند! https://t.co/j06x6DoZ3O,1,1,1,0,1
"شاید گاهی وقتی به من فکر میکنن با خودشون میگن ""با این باید همینطوری رفتار کرد"" و ایتس سد. سو سد.",1,1,1,0,1
"فقط مونده بود میهن پرستی رو از نگار جواهران یادبگیریم که حتی حاضر نبود اسم ایران توی شناسنامه‌ی بچه‌ش باشه

چقدر سریال #خاتون مشمئزکننده‌ست",1,1,1,0,1
دو ساعت پیش سینوفارم زدم، هنوز هیچ عوارضی نشون نداده، رفته رو اعصابم که نک... 我注射的是蒸馏水，不是疫苗 😔😔,1,1,1,1,1
یعنی چی که میگید درآمد ده دوازده تومن عادیه و گفتن نداره؟ چقدر من بدبخت و فقیرم پس.,1,1,1,0,1
رئیسم واقعا دیگه داره حالمو بهم میزنه. باشه همه دنیا عنن فقط تو خوبی و باکلاسی. اسکلللللل,1,1,1,1,1
پسر عمه عزیزم میخوام از همینجا بکشمت به انواع فحش که اینقدر بی هنه چیز و حیوان آزاری. یعنی به هرچی اعتقاد دارم و ندارم قسم یروزی دهنتو جوری میسابم که ته گلوت خون بالا بیاری,1,1,1,0,1
"تمام مسیر اکباتان تا بیمارستانو با صدای سجاد افشاریان گذروندم!
""قدِ دین به دعای آزادی دنیا نمی رسید 
آمدم آرزویت کنم
حرام بود
دلم می خواست برای تو بمیرم 
نَفْس بود، اَماره بود 
دلم آواره بود، گناه بود
لا اکراه فی الدین و دنیا مال شما 
من برای یار می میرم...""",1,1,1,0,1
اونی هم که صدای اذان رو باید بشنوه و حس بی پناهی میکنه منم. قبلا کر بودم,1,1,1,0,1
انقد وقته سر کلاس نبوده‌ام که امروز ساعت ۱۲ که بیدار شدم یادم افتاد ساعت ۹ کلاس داشتم.,1,1,1,0,1
میدونی زمانی میرسه که گریه‌ها بجای کم کردن ناراحتی جاکشیشو میکنن نقطه‌ای که من ایستادم,1,1,1,0,1
"حراست بانوان فرودگاه: چمدونت کو؟؟
من: اونوره،زیر دستگاه
ح: بیارش
من: چرا؟؟
ح: بیار تابگم، حالا بازش کن، شلوارایی که همراهت داری رو ببینم
من: چرا چی شده مگه؟
ح: شلوار زاپدار تحرکی کننده س، سریع عوضش کن
من: من هیچ من نگاه 😑
کلا ۲ سانتی مترم نبود زاپش...

#فرودگاه #حجاب_اجبارى",1,1,1,0,1
سگ تو من اگه از شنبه مثه سگ خوردن رو کنار نذارم و سیگار پشت سیگار بکشم,1,1,1,0,1
"‌‌کاش روح ما هم مثل بدنمون آزمایش شدنی بود. مثلاً میرفتی چکاپ و بهت میگفتن
چند ماه از ته دل نخندیدی، بیشتر بخند
 یا ‌مثلا گریه‌ات کم شده تنها شدی گریه کن",1,1,1,0,1
کاش مامانم این عادت پنجشنبه دعوت کردن خواهر و خواهرزادم و ترک کنه واقعا، هرکدوم یجور انتریک میرن رو اعصاب آدم.,1,1,1,0,1
بحران اقتصادی و گرانی ها و فلاکت مردم بیش از هر چیز به سبب فساد وغارت تحت لوای تحریمها است. تحریمها شده دکان کاسبی جماعت در قدرت. اگر تحریمها برای غارت مردم نیست، چرا مردم باید هزینه تحریمها را بدهند و چپاول بشوند؟ چرا بنگاههای خصولتی و وابستگان باید در تحریمها سودهای کلان ببرند؟,1,1,1,0,1
"ببینید کی روز رای گیری افسر ثبت نام شده؟
هر کی هم بخواد بزنه زیر میز کونش رو پاره می‌کنم.",1,1,1,0,1
"رفیقام جمع کردن رفتن کُردان
من مثل اُسگل‌ا اومدم سر کار،عصر باید تنها برم تا اونجا،تا من برسم همچی و شهیدکردن،لاشیاااا
بگایی مگه شاخ و دُم داره🤦🏻🤦🏻🤦🏻🤦🏻🤦🏻🤦🏻",1,1,1,0,1
هرکاری دوس داری باهام بکن ولی وقتی همون لحظه جواب پیامتو میدم نرو و سه روز بعد نیا 🤧,1,1,1,0,1
چند وقتی بود خیلی زیادی با انرژی بودم. امروز حتی نمیتونم از جام پا شم. حس ضعف دارم. حسایی دارم که روم نمیشه اینجا بگم اصلا ...,1,1,1,0,1
...چرا برنجه شفته شد وقتی دقیقا کارای همیشه رو مو به مو انجام دادم وای به من ربطی نداره دیگه,1,1,1,0,1
متاسفانه دارم جواب بیشعوری رو با بیشعوری میدم و از این بابت به یک اندازه هم خوشحالم و هم عذاب وجدان دارم.,1,1,1,1,1
اینقد قوانین مضحکن آدم دلش نمیخواد جیغ جیغ کنه واسشون. همون بریم یه جا که قوانین اینجوری نباشه. یا نهایتا تا آخر عمر عذب بمونیم که بچه نکنیم نسلمون منقرض شه,1,1,1,0,1
"کافیه سفارش قهوه‌م اشتباه بشه یا اون طعمی که میخوام نباشه
ترکیبی از بغض و عصبانیت رو میتونین ازم ببینین
مثه همین الآن🌚",1,1,1,0,1
واقعا چشم عضو خوشبختیه که پلک رو داره، هر موقع لازم هست دیگه نمیبینه. مغزم باید یه مکانیزمی داشت که یه مقدار فکر نکنه. این بی صاحاب حتی تو خوابم داره خودشو رنج میده. بدبخت.,1,1,1,0,1
من توانایی اینو دارم که از دلتنگی تو هزار بار بمیرم و زنده بشم ولی تو حتی یک کلمه هم از من نشنوی!,1,1,1,0,1
"بعضی از اینایی که موزیک‌سنتی‌بازن خیلی رواعصابن: طرف با یه لحنی  می‌گه «یعنی تو استاد گوزقلی‌خان عن‌تپه‌ای رو نمی‌شناسی؟» انگار مثلاً یارو فرانک سیناتراس که من باید بشناسمش.
بعدم موسیقی سنتی همچین پخ خاصی نیست. من این‌قدر که «تابستون کوتاهه» دوست دارم، شجریان دوست ندارم. سلیقمه.",1,1,1,0,1
"مفت خوری و بی‌فرهنگی و پر ادعا بودن خودتون رو با بقیه جمع نبندید
یکی از نشونه‌های متوهم بودنتون، همینه",1,1,1,0,1
"اين روزا ياد يه ديالوگ تو شهرزاد مي افتم:
ما ميخواستيم دنيامونو عوض كنيم ولى دنيامون داره مارو عوض مي كنه…",1,1,1,0,1
"درد آدمارو عوض می‌کنه باعث میشه کمتر  
اعتماد کنی بیشتر فکر کنی وآدمای  
  بیشتری رو از زندگیت حذف کنی",1,1,1,1,1
"تو یه گروهی بودم که اکثریت آقا بودن و محیط  خوبی بود تا اینکه یه کم صمیمیت بیشتر شد و یکی اومد بهم غیر مستقیم پیشنهاد داد! داشتم سعی میکردم محترمانه رد کنم که یهو گفت به این یکی شماره ام زنگ بزن خانمم نبینه الکی حساسه! 
غیر از اینکه دنیا برام جهنم شد ولی چطور انقد بی ناموسید؟",1,1,1,1,1
"تا دیروز یارو بچشو میخواست بترسونه میگفت میدمت افغانیه ببردت ، حالا دلش برای #پنجشیر و #احمدمسعود پر میزنه؟

شما که نه عرضه جنگیدن دارین و نه شعوربازی نخوردن از رسانه ها ، کاش برای یه مدت حرف نمیزدین ، بخدا اگر بگیم لالین",1,1,1,0,1
"سرچهارراه چراغ قرمز رد میشی؟ بعد دستتو از شیشه میاری بیرون میگی رد شو خب ؟!
نمیگی پایین شم مادرتو میگام ؟",1,1,1,0,1
يه زمانايي  يه سري آدما به پستت ميخورن كه پيشه خودت فقط ميگي يه آدم چجور ميتونه انقد بيشعورو پرو باشه😕😐,1,1,1,0,1
راستی دیشب خواب دیدم چون به خدا زیاد بد و بیراه می‌گم اجنه اومدن سراغم,1,1,1,0,1
"بسیاااااار روزهای آسی داره سپری میشه. 
دم نماز صبح استاد راهنمام پیامک داده فرزند عزیزم حکم بازنشستگی بنده آمد. با استاد دیگری ادامه دهید.
آخه مشتی چطوری الحمدلله علی کل حال؟",1,1,1,1,1
"از صبح قفلی زدم رو آهنگ عبدالمالکی💔:

بیزارم از شمال از هر چی خاطرس
بیزارم از غمی که تو دلم نشست
دلگیرم از خودم دلگیرم از همه
چون عاشقت شدم این گریه حقمه
خوشحالی من و دنیا ازم گرفت..",1,1,1,0,1
"خاک ثمر نداده رو چجور میشه ول کنم؟
سواره ام پیاده رو چجور میشه ول کنم؟
گیرم جهان یک وطنه با مرزهای الکی
رفیق و خونواده رو چجور میشه ول کنم؟",1,1,1,0,1
